xline_all_values,yline_all_values,X_all_values,obj1,obj2,obj3,inc
244.4278866734022,1.0085169695004545e-05,"[np.float64(4.403295971147123), 0.1, 10, 0.1, 10, 1, 1]",244.4278866734022,1.0085169695004545e-05,31731783.23460916,0
243.05844863770227,1.0320146076880958e-05,"[10, 0.1, np.float64(1.7544549167448134), 0.1, np.float64(0.33590915727238446), np.float64(0.9805327073712377), np.float64(0.9396058362464844)]",243.05844863770227,1.0320146076880958e-05,44704755.06605204,0
254.6952223089976,9.705593105207148e-06,"[0.1, np.float64(5.803759085876232), np.float64(8.076114235099048), np.float64(7.855552807478517), np.float64(7.304755771415144), np.float64(0.7848678957235481), np.float64(0.8139929142687916)]",254.6952223089976,9.705593105207148e-06,3424172.3321175897,0
254.21701203412047,9.725285664725567e-06,"[np.float64(2.7694260339824583), np.float64(5.931770788270917), np.float64(8.857932754837002), np.float64(6.021925051296884), np.float64(3.6320907925965167), np.float64(0.32611347856556655), np.float64(0.23233339734185426)]",254.21701203412047,9.725285664725567e-06,3244212.0769667667,0
257.4466275228073,9.650004386622756e-06,"[np.float64(1.7275492101464072), np.float64(8.6453492078199), np.float64(8.295746154477214), np.float64(8.677310294906396), np.float64(2.241334147065799), np.float64(0.2257918034217441), np.float64(0.1338860259172323)]",257.4466275228073,9.650004386622756e-06,2630638.3671519305,0
253.5617644381227,9.73562058453848e-06,"[np.float64(0.6365320629036502), np.float64(5.016098430296992), np.float64(8.299848598562114), np.float64(6.876941555602117), np.float64(7.541752234311569), np.float64(0.789360261298011), np.float64(0.8170750700017041)]",253.5617644381227,9.73562058453848e-06,3738326.9051153855,0
249.60358715213948,9.86016277183034e-06,"[np.float64(1.8581836083489636), np.float64(2.9358585566760347), np.float64(9.190731588500352), np.float64(3.5566335517536922), np.float64(8.735821507892453), np.float64(0.9408217084224435), np.float64(0.9462292112486791)]",249.60358715213948,9.86016277183034e-06,5704065.896667457,0
259.02212862528,9.626400975123932e-06,"[np.float64(1.915075745883662), np.float64(9.321017519823785), np.float64(7.931198643222405), np.float64(9.593717680416907), 0.1, 0, 0]",259.02212862528,9.626400975123932e-06,2365952.3173383563,0
246.28416264237433,9.998643098067632e-06,"[np.float64(4.076728085396143), np.float64(1.7194062545238502), np.float64(9.920701084023893), np.float64(0.7606592622968602), 10, 1, 1]",246.28416264237433,9.998643098067632e-06,15135565.523038179,0
258.3215473080332,9.638303578660076e-06,"[np.float64(1.5211811602888616), np.float64(9.037535129750736), np.float64(8.287181977167446), np.float64(8.94502286875877), np.float64(1.0279161217789077), np.float64(0.07433033269169986), 0]",258.3215473080332,9.638303578660076e-06,2421917.9214744014,0
246.7154201905557,9.977035495538544e-06,"[np.float64(3.7916277253454855), np.float64(1.340678457647059), np.float64(9.644948569315629), np.float64(1.596075179558365), np.float64(9.301868333426304), np.float64(0.9327236924265895), np.float64(0.9374691929752416)]",246.7154201905557,9.977035495538544e-06,11447488.986861382,0
259.8752907325904,9.613610841154287e-06,"[np.float64(1.2383948834654555), 10, np.float64(7.485960130043431), 10, 0.1, 0, 0]",259.8752907325904,9.613610841154287e-06,2307062.906542892,0
250.60608730532329,9.827583125481369e-06,"[np.float64(3.0761995410123544), np.float64(3.327054311494225), np.float64(8.805754732053792), np.float64(4.642744604628187), np.float64(7.92139725904512), np.float64(0.7750695918890711), np.float64(0.8017112902614331)]",250.60608730532329,9.827583125481369e-06,5387387.171812097,0
249.9419724258244,9.850976882374417e-06,"[np.float64(3.5134139079396007), np.float64(2.980178741378615), np.float64(8.937346032818457), np.float64(4.098592611624256), np.float64(8.01020561574549), np.float64(0.7741975372360471), np.float64(0.8000093158134045)]",249.9419724258244,9.850976882374417e-06,5946934.479056647,0
244.95386449818074,1.0065978807761508e-05,"[np.float64(5.031605604657354), np.float64(0.6361065656225529), np.float64(9.6975469491672), 0.1, 10, 1, 1]",244.95386449818074,1.0065978807761508e-05,31615915.146048658,0
255.84725460874895,9.681611174853854e-06,"[np.float64(4.046323502052166), np.float64(6.489058386222629), np.float64(5.96118165024378), np.float64(6.816601440744561), np.float64(2.6433170286872314), np.float64(0.6278747431744123), np.float64(0.6831614976141407)]",255.84725460874895,9.681611174853854e-06,3516364.0289875655,0
255.44292061821488,9.686669392089178e-06,"[0.1, np.float64(6.451805316409929), np.float64(7.920248526778192), np.float64(8.482435339462636), np.float64(6.8909705383836135), np.float64(0.740432501871874), np.float64(0.774280000296553)]",255.44292061821488,9.686669392089178e-06,3267382.338716402,0
245.40518548258044,1.0038568110415652e-05,"[np.float64(4.320329093411735), np.float64(1.1446572650230693), 10, np.float64(0.2237951574029854), 10, 1, 1]",245.40518548258044,1.0038568110415652e-05,25564326.92447826,0
253.1148013070204,9.74737355750017e-06,"[np.float64(3.1925076442448668), np.float64(5.2209358673524), np.float64(8.83304695722071), np.float64(5.963421849438524), np.float64(4.587633887552968), np.float64(0.40887355822881977), np.float64(0.405111246784207)]",253.1148013070204,9.74737355750017e-06,3636327.1538546477,0
245.98254708602013,1.0012195226717047e-05,"[np.float64(4.135373054617825), np.float64(0.7760664634532155), np.float64(9.713768155002917), np.float64(1.2609192523809019), np.float64(9.64791421366338), np.float64(0.9686402183885195), np.float64(0.9705314788952605)]",245.98254708602013,1.0012195226717047e-05,15742378.475628598,0
244.61357456542433,1.0078061450979704e-05,"[np.float64(4.797275516360906), np.float64(0.28868642344101203), 10, 0.1, 10, 1, 1]",244.61357456542433,1.0078061450979704e-05,32011141.58977761,0
246.98819284878888,9.964478574591707e-06,"[np.float64(3.9996533280996953), np.float64(1.6090155844018421), np.float64(9.613149479135256), np.float64(1.6531747370749352), np.float64(8.88771166420695), np.float64(0.8691140746285984), np.float64(0.8797470656624298)]",246.98819284878888,9.964478574591707e-06,10479771.901171044,0
248.54607661448773,9.905297708003356e-06,"[np.float64(4.716381078611808), np.float64(2.188093061202645), np.float64(9.167375881295776), np.float64(3.064241609293902), np.float64(8.163156014401851), np.float64(0.7628090517290911), np.float64(0.7886815886507653)]",248.54607661448773,9.905297708003356e-06,7866742.208395696,0
247.2353713054124,9.953573019493711e-06,"[np.float64(2.3002984049478195), np.float64(1.5224306066609659), np.float64(9.602778245366942), np.float64(2.012198127960109), np.float64(9.80297150139651), 1, 1]",247.2353713054124,9.953573019493711e-06,9416512.608810803,0
251.6486105989821,9.790765419598559e-06,"[np.float64(1.498158959953297), np.float64(4.295916567378847), np.float64(8.847821982607373), np.float64(4.6454948275466625), np.float64(7.3719300451558), np.float64(0.7347578666422646), np.float64(0.7607887024481347)]",251.6486105989821,9.790765419598559e-06,4261164.277781006,0
249.28563024762803,9.87189992753447e-06,"[np.float64(1.7579933174333748), np.float64(2.7185725357783523), np.float64(9.249673262219034), np.float64(3.3525009744735863), np.float64(8.982812563541271), np.float64(0.9400946818622846), np.float64(0.9444171161776759)]",249.28563024762803,9.87189992753447e-06,5993243.581232175,0
253.83130249771997,9.72745410119433e-06,"[np.float64(3.3016300872647335), np.float64(5.8655321262589455), np.float64(8.477795991982777), np.float64(5.94847587467259), np.float64(3.68606414241618), np.float64(0.06680086220452663), 0]",253.83130249771997,9.72745410119433e-06,3402918.956092062,0
256.40361965998625,9.674239481522948e-06,"[np.float64(3.1636136068769574), np.float64(6.606384313580889), np.float64(8.214447582760432), np.float64(7.546420949596637), np.float64(0.6239471960634901), 0, 0]",256.40361965998625,9.674239481522948e-06,2651584.39523956,0
250.9362244370907,9.814417569952897e-06,"[np.float64(1.9928360653118435), np.float64(4.022740839357694), np.float64(9.226776722074327), np.float64(4.596973909132213), np.float64(8.2770660751569), np.float64(0.7871330350432838), np.float64(0.7862327092102057)]",250.9362244370907,9.814417569952897e-06,4793088.098381869,0
250.19895187731407,9.839825411003924e-06,"[np.float64(1.7035558962359432), np.float64(3.1455699934688304), np.float64(9.027598731904195), np.float64(4.148288490660226), np.float64(8.685869798485793), np.float64(0.908676967881995), np.float64(0.9195392689927001)]",250.19895187731407,9.839825411003924e-06,5327256.768706387,0
258.4705172501461,9.637544739880753e-06,"[np.float64(1.543510452409849), np.float64(8.783485065818914), np.float64(8.386732900493419), np.float64(9.526297021030334), np.float64(0.8007788065308621), np.float64(0.05367364897832075), 0]",258.4705172501461,9.637544739880753e-06,2396964.6334626777,0
